Threshold,"Precision (length, strict)","Precision (length, overlap)","Recall (length, strict)","Recall (length, overlap)",FPR (total length),FPR (unique length),"Precision (boundary, strict)","Precision (boundary, lax)","Recall (boundary, strict)","Recall (boundary, lax)","FPR (boundary, strict)","FPR (boundary, lax)","F1 Score (length, strict)","F1 Score (length, overlap)","F1 Score (boundary, strict)","F1 Score (boundary, lax)"
0.05,0.2025391787343781,0.43966852927977956,0.4868860276585599,0.46917135522177017,0.14786154855791955,0.14786154855791955,0.25996826026582026,0.25996826026582026,0.6249403910348116,0.6249403910348116,0.004145206631663589,0.004145206631663589,0.28607453068086297,0.453941080817971,0.3671896889885121,0.3671896889885121
0.1,0.2025391787343781,0.43966852927977956,0.4868860276585599,0.46917135522177017,0.14786154855791955,0.14786154855791955,0.25996826026582026,0.25996826026582026,0.6249403910348116,0.6249403910348116,0.004145206631663589,0.004145206631663589,0.28607453068086297,0.453941080817971,0.3671896889885121,0.3671896889885121
0.15000000000000002,0.20371109337589785,0.44139835642298014,0.4868860276585599,0.46782478629186053,0.1442418800902555,0.1442418800902555,0.2614724660814046,0.2614724660814046,0.6249403910348116,0.6249403910348116,0.004129865131538356,0.004129865131538356,0.2872415248276833,0.4542275313111399,0.36868757912505273,0.36868757912505273
0.2,0.21016879374228079,0.4482486944515589,0.4868860276585599,0.4595431146783132,0.12987894483517975,0.12987894483517975,0.26904075751337997,0.26904075751337997,0.6232713400095374,0.6232713400095374,0.004034147511191791,0.004034147511191791,0.29360172537742635,0.45382564400134895,0.3758447160316319,0.3758447160316319
0.25,0.22231909328683522,0.46286331660469693,0.4864091559370529,0.44933997617302357,0.10569163725578584,0.10569163725578584,0.2834568439407149,0.2834568439407149,0.6201716738197425,0.6201716738197425,0.0038693931402816765,0.0038693931402816765,0.3051608077786088,0.45600140517186466,0.3890800299177262,0.3890800299177262
0.3,0.24261201143946615,0.4866537919494783,0.4854554124940391,0.43457594634432606,0.07732536105393523,0.07732536105393523,0.30660152526215445,0.30660152526215445,0.6134954697186457,0.6134954697186457,0.003608921149024998,0.003608921149024998,0.32353408549181634,0.4591428682495488,0.4088669950738916,0.4088669950738916
0.35000000000000003,0.2671936758893281,0.5119096549493879,0.48354792560801146,0.40856043209549175,0.05385311593728989,0.05385311593728989,0.33162055335968377,0.33162055335968377,0.600143061516452,0.600143061516452,0.0033170991357732767,0.0033170991357732767,0.3441955193482688,0.45443308318997794,0.4271894093686354,0.4271894093686354
0.4,0.2925407925407925,0.5397477140105623,0.4787792083929423,0.3922669898858528,0.0401608869910415,0.0401608869910415,0.3597027972027972,0.3597027972027972,0.5886981402002861,0.5886981402002861,0.003063630872834639,0.003063630872834639,0.3631759811900886,0.45433877853546123,0.4465545306565382,0.4465545306565382
0.45,0.3172060237103492,0.561507511181343,0.4721030042918455,0.37627582442567237,0.03312208113297583,0.03312208113297583,0.3864146107016982,0.3864146107016982,0.575107296137339,0.575107296137339,0.002814831762108029,0.002814831762108029,0.3794557301648141,0.4505981150842424,0.4622460712916826,0.4622460712916826
0.5,0.3434487682970368,0.5909431035142078,0.4587505960896519,0.35730264208401413,0.026814636045378613,0.026814636045378613,0.4153873616565512,0.4153873616565512,0.5548402479732952,0.5548402479732952,0.0025707018035934464,0.0025707018035934464,0.3928133932217232,0.44533926608602425,0.4750918742343814,0.4750918742343814
