Threshold,"Precision (length, strict)","Precision (length, overlap)","Recall (length, strict)","Recall (length, overlap)",FPR (total length),FPR (unique length),"Precision (boundary, strict)","Precision (boundary, lax)","Recall (boundary, strict)","Recall (boundary, lax)","FPR (boundary, strict)","FPR (boundary, lax)","F1 Score (length, strict)","F1 Score (length, overlap)","F1 Score (boundary, strict)","F1 Score (boundary, lax)"
0.05,0.41181959564541215,0.769342696373729,0.33409033560434015,0.3557322219189147,0.049117779162710026,0.049117779162710026,0.5286936236391913,0.5286936236391913,0.4289048700479435,0.4289048700479435,0.00104702119467187,0.00104702119467187,0.3689049874616885,0.4865098001001362,0.4735998885483422,0.4735998885483422
0.1,0.41181959564541215,0.769342696373729,0.33409033560434015,0.3557322219189147,0.049117779162710026,0.049117779162710026,0.5286936236391913,0.5286936236391913,0.4289048700479435,0.4289048700479435,0.00104702119467187,0.00104702119467187,0.3689049874616885,0.4865098001001362,0.4735998885483422,0.4735998885483422
0.15000000000000002,0.4123968229247781,0.7701095682421861,0.33409033560434015,0.35573090582696065,0.049113375699826815,0.049113375699826815,0.529356798006541,0.529356798006541,0.4288417865253596,0.4288417865253596,0.0010440182658152585,0.0010440182658152585,0.36913640482330806,0.4866617973089088,0.4738272809646616,0.4738272809646616
0.2,0.4142678347934919,0.7716711169163127,0.33409033560434015,0.35525634414699697,0.04778482504523911,0.04778482504523911,0.531602002503129,0.531602002503129,0.42871561948019177,0.42871561948019177,0.0010346758204835783,0.0010346758204835783,0.36988406201983515,0.48652831588797024,0.4746472971085347,0.4746472971085347
0.25,0.4200507614213198,0.7769662233535977,0.33409033560434015,0.35314627535154847,0.04500623996593274,0.04500623996593274,0.5383883248730964,0.5383883248730964,0.4282109512995206,0.4282109512995206,0.0010073158020122294,0.0010073158020122294,0.3721714687280394,0.48558480357603867,0.4770203794799719,0.4770203794799719
0.3,0.4273021001615509,0.7831471090068288,0.33371183446883673,0.35018467369116957,0.04188781116293382,0.04188781116293382,0.5468497576736672,0.5468497576736672,0.42707544789301033,0.42707544789301033,0.0009736162670658115,0.0009736162670658115,0.37475205440634735,0.4839643941986195,0.4795976197223009,0.4795976197223009
0.35000000000000003,0.4400933177803699,0.7933485641487354,0.33320716628816555,0.3440855540260879,0.03703959852851812,0.03703959852851812,0.5601566405599067,0.5601566405599067,0.424110522331567,0.424110522331567,0.0009239011115507992,0.0009239011115507992,0.37926330150068216,0.47999224899100856,0.48273138507934227,0.48273138507934227
0.4,0.45451400899342786,0.8062526695615707,0.3315669947009841,0.3382851750968408,0.0324309860803948,0.0324309860803948,0.5756658595641646,0.5756658595641646,0.4199470098410295,0.4199470098410295,0.0008658444869896439,0.0008658444869896439,0.38342573679603154,0.47659992505766696,0.48562882988036177,0.48562882988036177
0.45,0.4753232562374795,0.8220943233938303,0.32929598788796366,0.3296077170893062,0.027549617960740798,0.027549617960740798,0.5964305226734656,0.5964305226734656,0.4131970729245521,0.4131970729245521,0.0007944415119546598,0.0007944415119546598,0.3890586569277782,0.47055336127084996,0.4881866289036298,0.4881866289036298
0.5,0.49633911368015415,0.8396778814158556,0.3250063083522584,0.32015986029691323,0.022974938079541044,0.022974938079541044,0.6183044315992293,0.6183044315992293,0.40487004794347714,0.40487004794347714,0.0007213702431104471,0.0007213702431104471,0.3928026837450443,0.4635668310146848,0.4893260140286673,0.4893260140286673
0.55,0.5197599834471343,0.8546390936177999,0.31693161746151904,0.3056481548832944,0.01928742645569417,0.01928742645569417,0.6394578936478378,0.6394578936478378,0.3899192530910926,0.3899192530910926,0.0006496336093136172,0.0006496336093136172,0.39376126655694016,0.4502658499313246,0.4844423544164903,0.4844423544164903
0.6000000000000001,0.5450874831763123,0.872425103834046,0.3065859197577593,0.2913408030261442,0.015736940235683696,0.015736940235683696,0.6661058770749215,0.6661058770749215,0.3746530406257885,0.3746530406257885,0.0005672198951377244,0.0005672198951377244,0.39244186046511625,0.43681126733971837,0.47957041343669254,0.47957041343669254
0.6500000000000001,0.5687894992707827,0.8896527262820619,0.2952308856926571,0.2772493612848775,0.012740772284501002,0.012740772284501002,0.6904472532814779,0.6904472532814779,0.3583774917991421,0.3583774917991421,0.0004971515551501231,0.0004971515551501231,0.3887043189368771,0.42275295032052496,0.471843853820598,0.471843853820598
0.7000000000000001,0.5973009446693657,0.904789429006696,0.2792076709563462,0.25678515698955434,0.009827752073642478,0.009827752073642478,0.7165991902834008,0.7165991902834008,0.33497350492051475,0.33497350492051475,0.00042808419144805903,0.00042808419144805903,0.3805347777491187,0.40003715365501924,0.45653856074284244,0.45653856074284244
0.7500000000000001,0.6243499541144081,0.918552926477976,0.25750693918748424,0.23314566828854755,0.007479929275205551,0.007479929275205551,0.7421229733863567,0.7421229733863567,0.30608125157708804,0.30608125157708804,0.00035801585146045774,0.00035801585146045774,0.36462706565430997,0.371897016937011,0.43340777132648506,0.43340777132648506
0.8,0.6553813257305773,0.9316231161188728,0.2320211960635882,0.20630903170754536,0.005429987789456452,0.005429987789456452,0.7694226657163221,0.7694226657163221,0.2723946505172849,0.2723946505172849,0.0002906167815676223,0.0002906167815676223,0.342713380544167,0.3378097074943867,0.402348117778606,0.402348117778606
0.8500000000000001,0.6781024989411266,0.9389778416424486,0.20199343931365127,0.17749427469961895,0.004057402506036629,0.004057402506036629,0.7875900042354934,0.7875900042354934,0.23460762048952813,0.23460762048952813,0.0002365640621486156,0.0002365640621486156,0.31126664722465247,0.29855325273574035,0.3615242539127054,0.3615242539127054
0.9000000000000001,0.71849173553719,0.9524748422327064,0.17549835982841283,0.15068517069354906,0.0025151543879989575,0.0025151543879989575,0.8202479338842975,0.8202479338842975,0.20035326772646986,0.20035326772646986,0.00018284500149145467,0.00018284500149145467,0.28209288176840397,0.2602049249454456,0.3220442100993714,0.3220442100993714
0.9500000000000001,0.7585284280936455,0.9651803068974895,0.14307342922028765,0.11966644211645025,0.0014357879271553267,0.0014357879271553267,0.8508361204013378,0.8508361204013378,0.16048448145344435,0.16048448145344435,0.00013980302121335676,0.00013980302121335676,0.2407387750769557,0.21293273622706316,0.2700350281286487,0.2700350281286487
