Threshold,"Precision (length, strict)","Precision (length, overlap)","Recall (length, strict)","Recall (length, overlap)",FPR (total length),FPR (unique length),"Precision (boundary, strict)","Precision (boundary, lax)","Recall (boundary, strict)","Recall (boundary, lax)","FPR (boundary, strict)","FPR (boundary, lax)","F1 Score (length, strict)","F1 Score (length, overlap)","F1 Score (boundary, strict)","F1 Score (boundary, lax)"
0.05,0.47484909456740443,0.8378548588925475,0.29775422659601314,0.3070423535020036,0.027166257662672985,0.027166257662672985,0.6041247484909457,0.6041247484909457,0.378816553116326,0.378816553116326,0.0006933429071154066,0.0006930926630440222,0.36600496277915634,0.4493974218513544,0.4656482630272953,0.4656482630272953
0.1,0.47494465687261017,0.8380234752859652,0.29775422659601314,0.3070423535020036,0.027165998635444562,0.027165998635444562,0.6042463272288187,0.6042463272288187,0.378816553116326,0.378816553116326,0.0006930092483535609,0.0006927590042821765,0.3660333462582397,0.44942167283794937,0.46568437378829003,0.46568437378829003
0.15000000000000002,0.4755188394116462,0.8390366005835102,0.29775422659601314,0.3070423535020036,0.027051508600481066,0.027051508600481066,0.6049768285311303,0.6049768285311303,0.378816553116326,0.378816553116326,0.0006910072957824865,0.0006907570517111023,0.3662037396229343,0.44956723373922003,0.46590115602451704,0.46590115602451704
0.2,0.477926285945727,0.8412928818505944,0.29775422659601314,0.3064684923117889,0.02627908940532011,0.02627908940532011,0.6078371810449574,0.6078371810449574,0.37869038607115824,0.37869038607115824,0.0006826658267363435,0.0006824155826649593,0.36691542288557216,0.44927415558229844,0.4666511194029851,0.4666511194029851
0.25,0.4838974358974359,0.8466301333494096,0.2976280595508453,0.3048111320034934,0.024099116250902063,0.024099116250902063,0.6145641025641025,0.6145641025641025,0.3779964673227353,0.3779964673227353,0.0006649819123585204,0.000664731668287136,0.3685649558628232,0.44824221104392875,0.46808843059136007,0.46808843059136007
0.3,0.4915466499686913,0.8524849087107744,0.29712339137017413,0.3021560126828706,0.021842730064098877,0.021842730064098877,0.6229388436652056,0.6229388436652056,0.37654554630330556,0.37654554630330556,0.0006419594577911657,0.0006417092137197813,0.3703703703703704,0.4461706425188305,0.46937170716363924,0.46937170716363924
0.35000000000000003,0.5018212984786801,0.8593960483165541,0.2954832197829927,0.2963444934346785,0.019324208322130405,0.019324208322130405,0.6325262481251339,0.6325262481251339,0.372445117335352,0.372445117335352,0.0006162677331290452,0.0006160174890576609,0.37195267211943145,0.4407170595785014,0.4688318907329469,0.4688318907329469
0.4,0.5170098478066248,0.87041963988047,0.29144587433762303,0.2873290153736942,0.016328817452632986,0.016328817452632986,0.6464861235452104,0.6464861235452104,0.3644335099671966,0.3644335099671966,0.0005785642930404788,0.0005783140489690945,0.37276101339357753,0.43203991981122425,0.4661126351460385,0.4661126351460385
0.45,0.5304490947566424,0.8806043172122574,0.2846328538985617,0.2774075527326546,0.014149880407128636,0.014149880407128636,0.6597695744180578,0.6597695744180578,0.3540247287408529,0.3540247287408529,0.0005388589003808382,0.0005386086563094538,0.3704737663190738,0.4219063636632388,0.46079316856884805,0.46079316856884805
0.5,0.5458841084307386,0.8926644662483116,0.27693666414332574,0.2664988377106146,0.011703627261890516,0.011703627261890516,0.6755782143745337,0.6755782143745337,0.3427327781983346,0.3427327781983346,0.0004944822850553573,0.000494232040983973,0.3674562651711727,0.41045820189140625,0.45475851678245577,0.45475851678245577
0.55,0.5635683760683761,0.9037204288825638,0.26621246530406256,0.25296408875559184,0.009724918263958071,0.009724918263958071,0.6931089743589743,0.6931089743589743,0.32740348221044663,0.32740348221044663,0.00044743639963511076,0.00044743639963511076,0.36161096829477296,0.39528291646695285,0.4447300771208226,0.4447300771208226
0.6000000000000001,0.5796215429403202,0.9173979134438709,0.25119858692909414,0.23660761982988435,0.007561263824930749,0.007561263824930749,0.7101892285298399,0.7101892285298399,0.3077845066868534,0.3077845066868534,0.0003950519740253327,0.0003950519740253327,0.3504973153771675,0.37619115416384125,0.4294516327788047,0.4294516327788047
0.6500000000000001,0.5914185078450208,0.9281845100765592,0.2330305324249306,0.2184177038901084,0.005953999872558603,0.005953999872558603,0.7244636567403138,0.7244636567403138,0.2854529396921524,0.2854529396921524,0.00034733877108139474,0.00034733877108139474,0.3343288985428546,0.3536220792317095,0.4095393248257761,0.4095393248257761
0.7000000000000001,0.609564596716631,0.9344750803283355,0.2154933131466061,0.19966529728865393,0.004815575203634256,0.004815575203634256,0.7425053533190579,0.7425053533190579,0.26249053747161244,0.26249053747161244,0.00030096020318483963,0.00030096020318483963,0.31841909023117076,0.3290284843127357,0.38786353467561524,0.38786353467561524
0.7500000000000001,0.6347576006573542,0.9434767949867295,0.19492808478425436,0.17709326362538155,0.0036926921684153594,0.0036926921684153594,0.7635579293344289,0.7635579293344289,0.23448145344436033,0.23448145344436033,0.00025391431776459306,0.00025391431776459306,0.2982625482625483,0.29821140319590034,0.3587837837837838,0.3587837837837838
0.8,0.6580234833659491,0.9497218984546538,0.1696946757506939,0.15174059782897806,0.002730406014819466,0.002730406014819466,0.7822896281800391,0.7822896281800391,0.20174110522331568,0.20174110522331568,0.00020920404367726655,0.00020920404367726655,0.26980942828485455,0.2616727653079743,0.3207622868605818,0.3207622868605818
0.8500000000000001,0.6827094474153298,0.9572831005016237,0.14496593489780468,0.12722203211437394,0.0018908987674966418,0.0018908987674966418,0.8015448603683898,0.8015448603683898,0.17019934393136513,0.17019934393136513,0.0001718342623505459,0.0001718342623505459,0.2391507961286294,0.22459552784373524,0.2807784368820897,0.2807784368820897
0.9000000000000001,0.6991685563114135,0.9637374361653659,0.11670451678021701,0.10121604949810298,0.001254986921715237,0.001254986921715237,0.8163265306122449,0.8163265306122449,0.13626040878122633,0.13626040878122633,0.00013312984597644236,0.00013312984597644236,0.20002162395934697,0.18319240672059456,0.23353876094712941,0.23353876094712941
0.9500000000000001,0.7074148296593187,0.9695147779532439,0.08907393388846833,0.0763224765121889,0.0007822622298410764,0.0007822622298410764,0.8246492985971944,0.8246492985971944,0.10383547817310118,0.10383547817310118,0.00010209958112479038,0.00010209958112479038,0.15822501120573734,0.14150532227192184,0.18444643657552667,0.18444643657552667
